0.00		0.00		0.00		314.00		665.50	
25.00		0.00		0.00		357.00		675.00	
50.00		0.00		0.00		411.00		683.50	
75.00		0.00		0.00		476.50		690.50	
100.00		0.00		0.00		553.50		694.50	
125.00		0.00		0.00		639.50		694.50	
150.00		0.00		0.00		728.00		690.00	
175.00		0.00		0.00		815.00		683.00	
0.00		25.00		0.00		331.50		743.00	
25.00		25.00		0.00		376.00		755.50	
50.00		25.00		0.00		430.50		766.50	
75.00		25.00		0.00		495.50		775.50	
100.00		25.00		0.00		571.00		779.00	
125.00		25.00		0.00		653.50		778.50	
150.00		25.00		0.00		738.50		772.50	
175.00		25.00		0.00		821.50		762.50	
0.00		50.00		0.00		356.00		812.00	
25.00		50.00		0.00		401.00		826.00	
50.00		50.00		0.00		455.50		839.00	
75.00		50.00		0.00		520.50		848.00	
100.00		50.00		0.00		592.50		851.00	
125.00		50.00		0.00		670.00		849.50	
150.00		50.00		0.00		750.50		841.50	
175.00		50.00		0.00		828.00		829.50	
0.00		75.00		0.00		384.00		873.00	
25.00		75.00		0.00		430.00		888.50	
50.00		75.00		0.00		484.50		900.00	
75.00		75.00		0.00		546.50		907.50	
100.00		75.00		0.00		615.50		910.50	
125.00		75.00		0.00		688.50		907.50	
150.00		75.00		0.00		763.50		900.50	
175.00		75.00		0.00		835.50		886.50	
0.00		100.00		0.00		413.50		925.00	
25.00		100.00		0.00		459.50		939.00	
50.00		100.00		0.00		513.00		950.50	
75.00		100.00		0.00		573.50		958.50	
100.00		100.00		0.00		638.00		960.50	
125.00		100.00		0.00		705.50		956.00	
150.00		100.00		0.00		775.00		947.50	
175.00		100.00		0.00		842.00		934.00	
0.00		125.00		0.00		444.50		968.50	
25.00		125.00		0.00		489.50		980.50	
50.00		125.00		0.00		542.00		991.50	
75.00		125.00		0.00		598.50		997.50	
100.00		125.00		0.00		660.00		1000.50	
125.00		125.00		0.00		723.50		997.50	
150.00		125.00		0.00		787.00		988.00	
175.00		125.00		0.00		850.00		974.00	
