0.00		0.00		0.00		1425.00		641.50	
25.00		0.00		0.00		1415.00		720.50	
50.00		0.00		0.00		1398.50		789.00	
75.00		0.00		0.00		1379.50		849.50	
100.00		0.00		0.00		1359.50		900.50	
125.00		0.00		0.00		1338.50		944.50	
150.00		0.00		0.00		1371.00		659.00	
175.00		0.00		0.00		1361.00		741.00	
0.00		25.00		0.00		1344.50		812.50	
25.00		25.00		0.00		1326.00		873.00	
50.00		25.00		0.00		1306.00		924.00	
75.00		25.00		0.00		1287.00		967.00	
100.00		25.00		0.00		1304.00		676.00	
125.00		25.00		0.00		1293.50		762.50	
150.00		25.00		0.00		1279.00		835.50	
175.00		25.00		0.00		1262.00		896.00	
0.00		50.00		0.00		1244.00		945.50	
25.00		50.00		0.00		1227.50		987.00	
50.00		50.00		0.00		1221.00		692.00	
75.00		50.00		0.00		1213.50		781.50	
100.00		50.00		0.00		1201.50		855.50	
125.00		50.00		0.00		1188.00		915.00	
150.00		50.00		0.00		1175.00		964.50	
175.00		50.00		0.00		1161.50		1003.50	
0.00		75.00		0.00		1124.50		705.50	
25.00		75.00		0.00		1120.50		796.00	
50.00		75.00		0.00		1114.00		870.50	
75.00		75.00		0.00		1106.50		930.00	
100.00		75.00		0.00		1098.50		978.00	
125.00		75.00		0.00		1091.00		1014.00	
150.00		75.00		0.00		1019.50		713.00	
175.00		75.00		0.00		1020.50		804.00	
0.00		100.00		0.00		1021.50		877.50	
25.00		100.00		0.00		1020.00		936.50	
50.00		100.00		0.00		1019.50		984.00	
75.00		100.00		0.00		1017.00		1019.00	
100.00		100.00		0.00		913.00		716.00	
125.00		100.00		0.00		920.50		805.00	
150.00		100.00		0.00		927.50		878.00	
175.00		100.00		0.00		934.00		937.00	
0.00		125.00		0.00		939.50		983.50	
25.00		125.00		0.00		944.50		1019.00	
50.00		125.00		0.00		815.50		713.00	
75.00		125.00		0.00		827.00		799.50	
100.00		125.00		0.00		839.50		871.00	
125.00		125.00		0.00		851.50		929.00	
150.00		125.00		0.00		862.50		976.00	
175.00		125.00		0.00		873.00		1012.00	
