0.00		0.00		0.00		1164.00		102.50	
25.00		0.00		0.00		1224.00		95.50	
50.00		0.00		0.00		1281.50		92.50	
75.00		0.00		0.00		1334.50		94.00	
100.00		0.00		0.00		1382.50		98.50	
125.00		0.00		0.00		1424.50		105.50	
150.00		0.00		0.00		1461.50		114.00	
175.00		0.00		0.00		1493.50		125.50	
0.00		25.00		0.00		1182.00		146.50	
25.00		25.00		0.00		1247.00		140.50	
50.00		25.00		0.00		1307.50		138.00	
75.00		25.00		0.00		1362.00		139.50	
100.00		25.00		0.00		1411.00		144.50	
125.00		25.00		0.00		1453.50		151.50	
150.00		25.00		0.00		1489.00		160.00	
175.00		25.00		0.00		1522.00		169.00	
0.00		50.00		0.00		1202.00		201.00	
25.00		50.00		0.00		1269.50		194.00	
50.00		50.00		0.00		1333.00		192.00	
75.00		50.00		0.00		1389.50		193.50	
100.00		50.00		0.00		1439.50		197.50	
125.00		50.00		0.00		1482.50		206.50	
150.00		50.00		0.00		1517.00		211.00	
175.00		50.00		0.00		1545.50		221.50	
0.00		75.00		0.00		1221.50		266.00	
25.00		75.00		0.00		1293.00		259.50	
50.00		75.00		0.00		1358.00		257.00	
75.00		75.00		0.00		1416.00		257.00	
100.00		75.00		0.00		1464.50		260.50	
125.00		75.00		0.00		1505.50		265.50	
150.00		75.00		0.00		1540.00		271.00	
175.00		75.00		0.00		1568.50		277.50	
0.00		100.00		0.00		1238.50		340.00	
25.00		100.00		0.00		1313.50		333.50	
50.00		100.00		0.00		1381.00		329.00	
75.00		100.00		0.00		1438.50		328.50	
100.00		100.00		0.00		1487.50		329.50	
125.00		100.00		0.00		1527.50		331.50	
150.00		100.00		0.00		1560.50		335.50	
175.00		100.00		0.00		1587.00		339.00	
0.00		125.00		0.00		1252.50		423.00	
25.00		125.00		0.00		1328.50		416.50	
50.00		125.00		0.00		1396.00		410.00	
75.00		125.00		0.00		1454.50		408.00	
100.00		125.00		0.00		1503.50		404.50	
125.00		125.00		0.00		1544.50		403.50	
150.00		125.00		0.00		1576.50		403.50	
175.00		125.00		0.00		1602.00		404.00	
