0.00		0.00		0.00		305.00		210.50	
25.00		0.00		0.00		338.50		201.50	
50.00		0.00		0.00		377.00		196.00	
75.00		0.00		0.00		424.00		190.50	
100.00		0.00		0.00		477.50		190.00	
125.00		0.00		0.00		536.50		192.00	
150.00		0.00		0.00		599.00		199.00	
175.00		0.00		0.00		663.50		209.00	
0.00		25.00		0.00		280.50		269.50	
25.00		25.00		0.00		312.50		263.50	
50.00		25.00		0.00		352.00		257.00	
75.00		25.00		0.00		398.50		253.50	
100.00		25.00		0.00		452.00		253.00	
125.00		25.00		0.00		513.50		255.50	
150.00		25.00		0.00		579.50		261.00	
175.00		25.00		0.00		649.00		270.00	
0.00		50.00		0.00		260.00		336.50	
25.00		50.00		0.00		291.00		331.00	
50.00		50.00		0.00		330.00		327.50	
75.00		50.00		0.00		376.00		326.00	
100.00		50.00		0.00		432.00		325.50	
125.00		50.00		0.00		494.00		328.50	
150.00		50.00		0.00		563.00		333.50	
175.00		50.00		0.00		634.50		341.00	
0.00		75.00		0.00		246.00		407.00	
25.00		75.00		0.00		276.50		405.00	
50.00		75.00		0.00		314.50		405.50	
75.00		75.00		0.00		361.00		404.50	
100.00		75.00		0.00		416.00		406.50	
125.00		75.00		0.00		480.00		409.00	
150.00		75.00		0.00		551.00		413.50	
175.00		75.00		0.00		624.50		418.50	
0.00		100.00		0.00		238.50		481.50	
25.00		100.00		0.00		268.00		483.50	
50.00		100.00		0.00		305.50		485.50	
75.00		100.00		0.00		351.50		488.00	
100.00		100.00		0.00		408.00		491.00	
125.00		100.00		0.00		472.50		494.50	
150.00		100.00		0.00		544.50		497.50	
175.00		100.00		0.00		619.00		501.50	
0.00		125.00		0.00		239.00		556.00	
25.00		125.00		0.00		269.50		562.00	
50.00		125.00		0.00		307.00		567.50	
75.00		125.00		0.00		353.00		572.00	
100.00		125.00		0.00		408.00		576.50	
125.00		125.00		0.00		472.50		580.50	
150.00		125.00		0.00		543.50		583.00	
175.00		125.00		0.00		618.50		584.50	
