0.00		0.00		0.00		409.50		319.50	
25.00		0.00		0.00		462.00		311.50	
50.00		0.00		0.00		526.00		304.50	
75.00		0.00		0.00		600.00		300.50	
100.00		0.00		0.00		683.00		301.00	
125.00		0.00		0.00		770.00		304.50	
150.00		0.00		0.00		856.00		313.00	
175.00		0.00		0.00		936.00		323.50	
0.00		25.00		0.00		392.50		397.00	
25.00		25.00		0.00		446.00		392.00	
50.00		25.00		0.00		510.00		389.00	
75.00		25.00		0.00		587.00		386.50	
100.00		25.00		0.00		672.50		387.50	
125.00		25.00		0.00		762.50		390.50	
150.00		25.00		0.00		853.00		395.50	
175.00		25.00		0.00		937.00		402.50	
0.00		50.00		0.00		385.00		480.00	
25.00		50.00		0.00		437.50		480.50	
50.00		50.00		0.00		502.00		479.50	
75.00		50.00		0.00		579.00		481.00	
100.00		50.00		0.00		666.50		482.00	
125.00		50.00		0.00		759.00		483.50	
150.00		50.00		0.00		850.50		485.50	
175.00		50.00		0.00		936.00		487.50	
0.00		75.00		0.00		384.50		566.50	
25.00		75.00		0.00		437.50		570.50	
50.00		75.00		0.00		502.50		574.50	
75.00		75.00		0.00		579.50		578.00	
100.00		75.00		0.00		667.00		579.50	
125.00		75.00		0.00		758.50		580.00	
150.00		75.00		0.00		850.00		577.50	
175.00		75.00		0.00		934.50		576.00	
0.00		100.00		0.00		393.00		649.50	
25.00		100.00		0.00		446.00		658.50	
50.00		100.00		0.00		510.00		665.50	
75.00		100.00		0.00		586.50		670.00	
100.00		100.00		0.00		672.50		673.00	
125.00		100.00		0.00		762.50		671.00	
150.00		100.00		0.00		852.00		666.50	
175.00		100.00		0.00		935.00		659.00	
0.00		125.00		0.00		409.50		726.50	
25.00		125.00		0.00		462.50		738.00	
50.00		125.00		0.00		527.50		747.50	
75.00		125.00		0.00		601.50		753.50	
100.00		125.00		0.00		683.50		757.00	
125.00		125.00		0.00		770.50		754.00	
150.00		125.00		0.00		856.50		748.00	
175.00		125.00		0.00		935.00		737.00	
