0.00		0.00		0.00		764.50		183.50	
25.00		0.00		0.00		824.00		173.50	
50.00		0.00		0.00		891.00		167.50	
75.00		0.00		0.00		962.50		165.50	
100.00		0.00		0.00		1035.00		166.50	
125.00		0.00		0.00		1108.00		172.50	
150.00		0.00		0.00		1177.00		182.00	
175.00		0.00		0.00		1240.00		196.00	
0.00		25.00		0.00		762.00		244.00	
25.00		25.00		0.00		823.00		237.50	
50.00		25.00		0.00		889.50		232.00	
75.00		25.00		0.00		961.00		232.00	
100.00		25.00		0.00		1035.00		233.50	
125.00		25.00		0.00		1108.00		238.50	
150.00		25.00		0.00		1177.00		248.00	
175.00		25.00		0.00		1241.00		260.00	
0.00		50.00		0.00		763.00		306.50	
25.00		50.00		0.00		823.00		302.50	
50.00		50.00		0.00		890.00		300.50	
75.00		50.00		0.00		961.00		300.50	
100.00		50.00		0.00		1034.00		303.00	
125.00		50.00		0.00		1105.50		309.00	
150.00		50.00		0.00		1174.50		317.00	
175.00		50.00		0.00		1237.00		326.50	
0.00		75.00		0.00		765.50		370.00	
25.00		75.00		0.00		825.00		369.50	
50.00		75.00		0.00		890.50		369.50	
75.00		75.00		0.00		960.00		370.50	
100.00		75.00		0.00		1031.00		374.50	
125.00		75.00		0.00		1101.50		379.50	
150.00		75.00		0.00		1168.50		385.50	
175.00		75.00		0.00		1230.00		393.00	
0.00		100.00		0.00		770.50		431.50	
25.00		100.00		0.00		828.00		434.50	
50.00		100.00		0.00		891.00		436.00	
75.00		100.00		0.00		958.00		439.00	
100.00		100.00		0.00		1027.50		442.50	
125.00		100.00		0.00		1096.00		447.50	
150.00		100.00		0.00		1160.50		452.50	
175.00		100.00		0.00		1220.50		458.00	
0.00		125.00		0.00		775.50		490.00	
25.00		125.00		0.00		831.50		495.00	
50.00		125.00		0.00		893.00		498.00	
75.00		125.00		0.00		957.00		502.50	
100.00		125.00		0.00		1022.50		506.50	
125.00		125.00		0.00		1088.50		511.50	
150.00		125.00		0.00		1151.50		515.50	
175.00		125.00		0.00		1209.50		519.00	
