0.00		0.00		0.00		688.00		111.00	
25.00		0.00		0.00		750.50		100.00	
50.00		0.00		0.00		816.50		92.50	
75.00		0.00		0.00		886.00		91.00	
100.00		0.00		0.00		954.50		92.50	
125.00		0.00		0.00		1022.50		99.50	
150.00		0.00		0.00		1084.50		110.00	
175.00		0.00		0.00		1142.50		124.00	
0.00		25.00		0.00		673.50		155.50	
25.00		25.00		0.00		738.50		144.50	
50.00		25.00		0.00		809.50		137.00	
75.00		25.00		0.00		883.00		135.50	
100.00		25.00		0.00		957.50		137.00	
125.00		25.00		0.00		1029.00		144.50	
150.00		25.00		0.00		1095.50		154.50	
175.00		25.00		0.00		1156.00		167.50	
0.00		50.00		0.00		658.50		209.00	
25.00		50.00		0.00		727.50		198.50	
50.00		50.00		0.00		802.50		191.50	
75.00		50.00		0.00		881.50		189.00	
100.00		50.00		0.00		960.50		191.00	
125.00		50.00		0.00		1036.50		197.50	
150.00		50.00		0.00		1106.00		208.00	
175.00		50.00		0.00		1168.00		220.50	
0.00		75.00		0.00		645.00		273.00	
25.00		75.00		0.00		716.50		263.00	
50.00		75.00		0.00		795.50		257.00	
75.00		75.00		0.00		879.00		255.00	
100.00		75.00		0.00		963.00		256.50	
125.00		75.00		0.00		1043.00		262.00	
150.00		75.00		0.00		1116.00		271.00	
175.00		75.00		0.00		1180.50		281.00	
0.00		100.00		0.00		634.00		347.00	
25.00		100.00		0.00		707.00		338.00	
50.00		100.00		0.00		790.50		332.50	
75.00		100.00		0.00		878.50		330.50	
100.00		100.00		0.00		966.50		331.00	
125.00		100.00		0.00		1049.50		335.50	
150.00		100.00		0.00		1125.50		341.50	
175.00		100.00		0.00		1190.50		350.00	
0.00		125.00		0.00		628.00		427.50	
25.00		125.00		0.00		702.50		422.50	
50.00		125.00		0.00		787.00		418.50	
75.00		125.00		0.00		877.00		417.00	
100.00		125.00		0.00		969.00		415.50	
125.00		125.00		0.00		1055.50		416.50	
150.00		125.00		0.00		1133.50		419.50	
175.00		125.00		0.00		1199.00		424.00	
