0.00		0.00		0.00		929.00		116.00	
25.00		0.00		0.00		929.00		160.00	
50.00		0.00		0.00		928.00		214.50	
75.00		0.00		0.00		926.00		275.50	
100.00		0.00		0.00		925.00		346.50	
125.00		0.00		0.00		925.00		424.00	
150.00		0.00		0.00		866.50		103.00	
175.00		0.00		0.00		862.00		147.00	
0.00		25.00		0.00		857.00		200.50	
25.00		25.00		0.00		851.50		265.00	
50.00		25.00		0.00		847.50		338.00	
75.00		25.00		0.00		845.00		418.50	
100.00		25.00		0.00		802.00		93.50	
125.00		25.00		0.00		792.00		138.50	
150.00		25.00		0.00		782.50		192.00	
175.00		25.00		0.00		773.50		257.00	
0.00		50.00		0.00		764.50		331.50	
25.00		50.00		0.00		758.50		414.50	
50.00		50.00		0.00		735.50		89.00	
75.00		50.00		0.00		722.00		133.50	
100.00		50.00		0.00		707.50		188.00	
125.00		50.00		0.00		694.00		253.50	
150.00		50.00		0.00		681.50		328.00	
175.00		50.00		0.00		672.50		412.50	
0.00		75.00		0.00		672.00		88.00	
25.00		75.00		0.00		653.00		133.50	
50.00		75.00		0.00		635.50		188.00	
75.00		75.00		0.00		618.00		252.50	
100.00		75.00		0.00		601.50		327.00	
125.00		75.00		0.00		592.00		411.50	
150.00		75.00		0.00		611.50		91.50	
175.00		75.00		0.00		590.00		137.00	
0.00		100.00		0.00		568.00		191.50	
25.00		100.00		0.00		547.00		256.00	
50.00		100.00		0.00		530.00		330.50	
75.00		100.00		0.00		518.50		414.00	
100.00		100.00		0.00		555.50		99.00	
125.00		100.00		0.00		531.50		145.00	
150.00		100.00		0.00		507.50		198.50	
175.00		100.00		0.00		486.50		262.50	
0.00		125.00		0.00		468.00		336.00	
25.00		125.00		0.00		456.50		416.00	
50.00		125.00		0.00		505.50		110.00	
75.00		125.00		0.00		480.00		155.00	
100.00		125.00		0.00		456.00		209.50	
125.00		125.00		0.00		435.00		272.00	
150.00		125.00		0.00		416.00		343.00	
175.00		125.00		0.00		404.00		419.50	
