0.00		0.00		0.00		1586.00		608.00	
25.00		0.00		0.00		1577.00		682.50	
50.00		0.00		0.00		1559.50		750.50	
75.00		0.00		0.00		1539.00		811.50	
100.00		0.00		0.00		1515.50		864.50	
125.00		0.00		0.00		1492.00		911.00	
150.00		0.00		0.00		1553.50		622.50	
175.00		0.00		0.00		1541.00		702.50	
0.00		25.00		0.00		1524.00		772.00	
25.00		25.00		0.00		1501.00		834.00	
50.00		25.00		0.00		1477.50		887.00	
75.00		25.00		0.00		1454.00		933.00	
100.00		25.00		0.00		1510.00		640.00	
125.00		25.00		0.00		1497.50		722.00	
150.00		25.00		0.00		1478.00		794.00	
175.00		25.00		0.00		1455.00		857.00	
0.00		50.00		0.00		1431.50		910.00	
25.00		50.00		0.00		1407.00		954.00	
50.00		50.00		0.00		1454.50		657.00	
75.00		50.00		0.00		1441.50		742.00	
100.00		50.00		0.00		1423.00		815.50	
125.00		50.00		0.00		1400.50		878.50	
150.00		50.00		0.00		1377.50		930.50	
175.00		50.00		0.00		1354.50		972.00	
0.00		75.00		0.00		1386.00		672.50	
25.00		75.00		0.00		1375.00		760.00	
50.00		75.00		0.00		1357.50		835.00	
75.00		75.00		0.00		1337.00		896.50	
100.00		75.00		0.00		1316.00		947.50	
125.00		75.00		0.00		1295.00		988.00	
150.00		75.00		0.00		1305.00		686.50	
175.00		75.00		0.00		1296.00		776.00	
0.00		100.00		0.00		1281.50		850.00	
25.00		100.00		0.00		1265.00		910.00	
50.00		100.00		0.00		1248.00		960.00	
75.00		100.00		0.00		1231.50		998.00	
100.00		100.00		0.00		1213.50		698.00	
125.00		100.00		0.00		1207.50		785.00	
150.00		100.00		0.00		1198.50		858.50	
175.00		100.00		0.00		1187.50		918.00	
0.00		125.00		0.00		1176.00		966.00	
25.00		125.00		0.00		1164.00		1003.50	
50.00		125.00		0.00		1117.50		702.00	
75.00		125.00		0.00		1116.00		788.00	
100.00		125.00		0.00		1113.50		859.50	
125.00		125.00		0.00		1107.50		918.50	
150.00		125.00		0.00		1103.00		965.00	
175.00		125.00		0.00		1096.00		1002.50	
