0.00		0.00		0.00		925.00		101.50	
25.00		0.00		0.00		994.00		92.50	
50.00		0.00		0.00		1062.00		87.50	
75.00		0.00		0.00		1129.00		88.00	
100.00		0.00		0.00		1192.00		92.50	
125.00		0.00		0.00		1250.50		100.50	
150.00		0.00		0.00		1301.50		111.50	
175.00		0.00		0.00		1348.00		125.00	
0.00		25.00		0.00		926.50		145.50	
25.00		25.00		0.00		999.50		136.50	
50.00		25.00		0.00		1074.50		132.50	
75.00		25.00		0.00		1145.00		132.50	
100.00		25.00		0.00		1211.50		137.50	
125.00		25.00		0.00		1271.50		146.50	
150.00		25.00		0.00		1325.00		157.00	
175.00		25.00		0.00		1371.50		168.50	
0.00		50.00		0.00		928.50		199.50	
25.00		50.00		0.00		1007.00		190.00	
50.00		50.00		0.00		1085.50		186.50	
75.00		50.00		0.00		1161.50		186.50	
100.00		50.00		0.00		1231.00		191.50	
125.00		50.00		0.00		1293.00		199.50	
150.00		50.00		0.00		1347.50		209.50	
175.00		50.00		0.00		1392.50		221.50	
0.00		75.00		0.00		931.00		264.50	
25.00		75.00		0.00		1014.50		256.00	
50.00		75.00		0.00		1098.50		252.00	
75.00		75.00		0.00		1178.00		252.00	
100.00		75.00		0.00		1249.50		256.00	
125.00		75.00		0.00		1314.00		262.50	
150.00		75.00		0.00		1367.50		271.00	
175.00		75.00		0.00		1413.00		281.00	
0.00		100.00		0.00		934.50		340.50	
25.00		100.00		0.00		1022.50		332.50	
50.00		100.00		0.00		1110.00		328.50	
75.00		100.00		0.00		1193.50		327.50	
100.00		100.00		0.00		1268.50		329.00	
125.00		100.00		0.00		1332.00		334.00	
150.00		100.00		0.00		1385.50		340.00	
175.00		100.00		0.00		1430.00		346.50	
0.00		125.00		0.00		938.50		426.00	
25.00		125.00		0.00		1029.00		419.50	
50.00		125.00		0.00		1119.50		415.00	
75.00		125.00		0.00		1204.50		412.50	
100.00		125.00		0.00		1281.00		411.00	
125.00		125.00		0.00		1346.00		412.00	
150.00		125.00		0.00		1400.50		413.50	
175.00		125.00		0.00		1443.50		416.50	
